55,45
66,33
63,69
65,32
8,23
35,58
1,19
44,49
29,50
51,51
39,56
1,2
57,54
65,66
13,21
15,21
61,57
65,57
43,50
11,7
57,53
49,41
47,50
38,57
57,35
46,57
63,63
53,58
29,11
39,39
50,55
5,11
67,53
62,39
42,63
40,63
41,16
17,25
35,69
65,44
57,60
67,39
46,55
64,61
34,53
49,50
33,65
25,15
65,42
56,27
27,25
37,49
41,68
49,1
45,52
3,12
67,57
45,69
36,55
55,66
35,17
25,5
17,9
4,5
13,10
35,45
21,62
43,16
31,61
21,67
47,24
39,30
23,31
5,41
59,13
7,35
15,37
31,25
67,15
43,7
43,23
19,49
69,13
55,30
9,47
39,32
13,46
44,17
44,13
45,10
51,17
47,7
65,13
61,27
53,7
20,33
25,31
30,45
11,59
1,56
52,7
26,35
3,66
9,55
13,39
10,27
61,23
53,12
15,66
21,59
6,35
45,19
20,45
39,26
31,32
8,67
47,35
45,30
21,55
19,23
59,17
53,29
5,7
17,39
31,37
47,11
62,3
56,35
44,27
39,35
13,33
15,41
12,9
67,17
13,69
57,6
20,29
55,0
9,45
8,51
69,17
31,28
34,69
1,27
25,39
11,58
57,55
25,63
59,11
47,22
19,51
23,29
29,31
63,4
69,32
65,27
16,43
9,3
33,26
23,30
43,69
63,26
31,39
67,26
5,49
43,12
43,9
19,57
51,24
15,39
7,57
23,69
53,21
29,57
56,15
53,23
60,19
65,28
28,45
54,59
10,61
63,15
66,7
34,21
27,61
30,27
29,61
1,33
54,3
63,12
45,61
9,61
4,43
41,31
24,69
1,69
15,69
27,41
17,67
49,40
69,35
24,67
19,68
55,8
47,8
11,43
63,2
10,35
46,41
53,17
21,45
46,3
11,25
54,13
11,35
5,59
34,23
35,33
47,26
27,50
17,21
63,13
67,9
13,56
36,35
27,6
69,47
67,13
29,36
67,5
17,45
1,40
5,32
60,29
68,35
11,45
59,3
23,44
47,10
51,19
37,19
44,7
65,15
19,53
22,39
11,56
51,3
59,9
23,63
16,37
10,57
7,37
25,19
34,9
15,62
41,8
5,29
57,1
42,35
27,35
39,23
46,35
60,33
3,50
38,13
4,59
69,45
22,23
29,35
35,21
41,33
12,33
7,61
25,30
17,29
18,59
9,29
9,65
13,31
15,43
21,57
1,51
33,30
16,33
43,14
60,25
17,27
65,18
19,47
5,45
21,32
3,45
7,32
1,43
4,63
49,31
33,20
11,46
50,9
3,59
8,5
55,1
21,38
4,35
29,58
63,27
60,11
69,1
51,30
19,61
52,21
40,11
25,44
18,69
3,35
40,35
12,59
22,67
21,51
21,29
12,43
49,57
13,55
69,11
67,38
47,39
55,29
7,27
9,25
2,33
8,27
28,39
22,27
5,66
33,25
6,47
53,31
1,59
49,25
31,41
63,17
17,53
45,39
7,31
48,3
9,39
17,62
18,45
17,69
4,49
23,57
64,17
3,53
57,9
23,36
42,27
51,20
62,19
64,1
37,59
53,4
63,23
45,40
70,41
47,32
35,29
4,55
5,69
61,11
65,49
45,13
64,13
51,11
5,51
2,31
27,59
15,47
7,44
13,43
19,42
3,55
49,10
53,5
65,5
15,59
15,28
44,31
3,46
56,3
49,12
50,1
30,31
37,24
25,22
49,9
33,31
11,39
63,59
38,19
25,64
41,13
29,32
47,65
9,34
49,5
2,49
27,42
39,13
6,61
5,52
25,38
63,18
22,35
53,9
10,67
59,6
57,3
31,2
43,34
59,7
7,63
1,45
51,0
25,29
23,60
55,3
67,22
25,37
47,20
5,15
29,43
7,47
3,67
17,59
29,38
23,33
15,65
27,37
3,65
5,39
15,48
2,57
29,21
20,37
49,3
17,66
55,13
23,26
25,32
5,43
7,42
55,19
63,11
67,51
67,0
43,39
17,47
67,16
5,65
2,45
1,47
60,27
21,30
51,21
25,45
41,9
45,9
9,27
5,56
21,46
42,29
14,35
29,13
35,7
29,51
3,27
33,35
7,65
69,59
65,9
9,50
19,67
33,17
66,15
41,7
25,27
1,35
41,47
53,53
19,45
25,67
41,23
45,8
7,58
29,45
63,21
65,23
2,53
55,20
13,35
57,11
51,38
10,45
15,57
49,4
45,5
49,23
25,43
35,3
17,64
41,25
51,43
57,8
7,67
23,67
28,29
11,61
36,21
10,39
66,19
60,3
26,63
31,23
59,12
51,15
67,42
9,8
47,23
61,6
22,11
27,69
45,25
27,68
5,67
7,29
3,48
37,32
54,45
30,51
51,37
55,11
69,4
16,45
55,5
51,18
30,43
55,21
43,49
53,16
10,51
68,43
62,13
55,53
1,55
53,28
67,44
1,57
8,39
55,4
11,37
29,53
23,49
13,50
22,19
40,37
43,17
39,21
70,45
57,59
12,65
21,35
47,18
35,67
28,41
19,33
5,61
35,27
69,8
33,33
14,57
11,33
35,41
54,37
25,54
49,45
69,9
67,20
26,49
61,17
30,21
69,14
36,63
37,63
43,10
48,9
43,35
24,21
29,42
38,61
69,19
52,15
29,60
70,17
1,25
38,29
31,48
7,51
50,25
49,21
14,41
6,23
25,69
57,23
33,3
49,7
18,25
4,41
35,35
51,12
55,25
31,63
29,17
12,7
57,13
29,25
68,5
2,39
1,39
26,69
55,10
3,58
39,24
29,47
5,38
28,67
59,57
55,17
8,53
48,39
33,45
9,43
25,23
3,47
21,17
69,39
26,61
61,16
27,47
27,34
1,23
9,32
27,33
19,63
5,64
14,47
15,51
61,22
50,27
23,27
61,9
69,27
19,9
59,33
49,15
0,59
11,27
50,29
69,33
59,14
8,29
17,49
7,34
17,35
13,63
33,7
21,53
15,54
13,60
69,22
19,65
57,19
61,5
59,30
33,62
47,28
29,29
40,33
33,68
25,53
65,47
57,29
66,5
5,35
47,13
32,43
5,26
33,19
67,8
45,17
41,11
29,48
20,51
58,17
64,23
51,44
31,69
32,45
41,29
33,69
45,27
49,17
3,61
57,33
51,7
2,61
23,41
7,69
60,1
61,25
3,7
67,2
32,35
22,33
67,14
8,45
54,15
31,68
9,57
5,47
1,36
48,35
11,11
11,52
27,45
35,23
1,63
27,27
27,48
47,27
29,24
8,37
57,10
31,43
25,26
29,39
61,10
39,9
11,42
7,15
21,49
10,31
25,24
23,37
45,18
21,64
59,22
46,33
45,22
30,29
48,65
0,33
29,66
29,65
19,40
41,37
33,63
50,33
13,68
17,51
17,57
26,45
17,41
33,23
55,6
26,57
47,16
47,29
41,62
25,46
57,15
13,53
11,48
68,47
7,41
35,28
28,53
66,27
49,35
55,12
18,61
67,1
47,61
69,38
7,49
56,29
1,53
56,25
37,27
3,37
31,47
29,59
51,57
9,13
13,59
22,55
39,31
5,60
48,61
47,41
29,64
65,39
43,15
13,57
68,11
17,34
33,40
18,39
23,21
2,27
11,41
36,69
37,31
45,35
45,15
13,34
23,54
57,14
7,36
35,30
23,55
21,41
21,19
22,65
8,7
25,7
53,35
67,43
25,35
45,29
6,29
33,29
19,56
27,22
15,45
41,40
37,4
57,18
1,31
2,63
18,51
53,10
7,33
53,27
47,3
9,54
37,9
38,17
43,26
30,23
57,7
49,36
43,27
11,53
7,25
3,33
37,26
25,61
11,29
59,15
20,49
29,8
32,5
12,35
59,20
41,59
29,33
63,7
33,37
16,39
29,27
35,63
2,65
37,37
26,41
49,32
61,21
1,52
1,70
5,37
12,49
59,5
39,19
3,31
47,1
3,69
52,25
66,23
69,23
31,45
16,47
31,27
25,41
13,41
9,69
22,43
5,63
64,21
0,41
57,27
56,17
1,62
3,25
21,61
69,7
20,69
39,27
47,55
42,39
20,67
23,50
13,51
42,23
69,6
25,66
29,23
26,37
19,43
26,21
15,36
37,25
25,47
21,37
13,29
9,51
1,44
37,21
15,31
38,37
45,20
35,26
25,57
25,49
31,19
31,60
3,63
51,65
32,65
8,69
17,43
55,7
51,33
6,9
16,53
37,18
47,37
29,62
15,13
61,24
42,19
69,43
49,13
61,3
12,39
28,25
14,65
49,18
66,3
31,51
13,47
20,35
63,28
67,3
27,26
53,30
51,23
5,31
41,35
54,49
51,25
50,37
46,15
11,55
59,19
21,22
69,21
23,46
65,7
62,29
54,17
69,31
31,65
43,36
58,27
41,69
15,67
10,37
28,19
9,49
47,2
13,32
7,48
2,37
0,47
1,29
50,21
9,48
59,29
43,42
51,4
23,52
35,24
19,35
59,21
11,67
28,23
27,21
49,14
45,63
64,29
69,29
23,19
43,31
33,6
63,1
43,29
27,43
11,31
36,19
55,55
18,31
26,53
7,53
19,41
23,35
65,17
15,61
24,63
11,54
33,46
19,69
64,7
43,13
21,40
33,42
26,31
8,25
43,4
11,44
24,19
37,13
68,17
53,19
33,34
10,63
29,67
19,39
21,63
32,25
51,27
61,1
18,49
25,59
57,22
8,63
68,27
39,22
45,66
17,55
35,25
15,58
43,11
21,27
9,53
43,22
53,1
43,25
5,27
35,40
13,45
19,25
35,31
52,39
63,9
23,23
33,32
21,42
25,33
66,9
39,10
13,40
25,40
69,2
33,27
55,23
52,33
1,67
63,3
53,33
21,26
30,63
9,11
27,23
41,27
27,29
3,43
53,3
23,43
70,25
48,29
30,35
39,33
54,27
64,9
3,41
39,11
13,67
55,22
16,57
40,25
1,68
1,41
24,33
7,45
5,54
5,40
57,25
65,19
17,63
9,63
13,61
24,41
33,64
59,25
49,22
25,51
18,57
45,36
58,3
23,62
39,29
43,19
21,23
13,65
23,47
19,44
39,20
32,27
69,37
7,56
11,49
17,65
37,3
47,34
11,47
36,7
61,7
59,31
8,59
4,51
21,31
69,3
8,43
67,19
51,31
39,25
21,52
61,8
37,11
51,1
18,35
37,35
20,47
49,16
29,69
23,39
51,14
27,39
31,35
35,34
29,49
45,42
49,37
61,19
69,5
58,31
21,65
21,43
49,27
69,12
13,49
64,11
64,15
3,51
8,13
62,21
11,69
29,16
11,57
36,61
15,49
31,33
37,36
9,59
29,55
34,65
53,11
50,17
53,25
47,9
50,7
16,55
21,56
54,23
63,19
7,59
25,28
60,17
57,21
37,23
45,7
3,57
65,21
10,69
55,31
8,47
57,20
62,7
15,44
20,61
25,25
22,49
9,31
5,12
12,69
28,35
2,43
35,38
31,40
35,37
2,67
5,68
7,39
11,12
15,33
33,39
37,7
21,39
36,33
16,41
9,67
13,37
23,48
53,13
9,40
21,69
13,7
67,7
66,11
47,15
23,59
27,31
47,5
27,49
33,5
24,39
61,31
38,35
15,53
48,23
69,24
20,27
15,60
28,65
37,33
37,29
45,11
53,32
7,55
39,61
69,36
65,25
57,17
24,35
11,51
49,26
7,62
49,39
31,21
55,24
8,55
37,28
59,1
32,37
40,29
4,69
23,28
35,9
39,37
67,23
17,32
9,35
6,45
47,12
20,59
45,31
69,50
64,25
69,34
18,37
34,5
53,2
63,5
19,27
11,66
62,15
59,23
9,5
54,33
37,22
47,6
67,27
21,33
53,39
33,38
69,10
17,61
61,33
19,66
20,53
49,33
29,7
14,39
57,2
25,55
3,49
22,57
69,15
14,43
52,27
61,13
64,5
41,41
19,54
43,21
9,33
49,43
5,28
47,31
55,9
51,5
11,63
67,11
53,15
15,55
59,4
67,21
5,30
57,5
15,35
42,11
69,41
47,21
13,62
28,33
22,69
9,9
67,36
3,42
36,5
45,33
62,25
16,69
2,29
19,29
45,24
41,28
11,9
3,39
1,37
5,55
19,37
17,37
53,22
12,37
55,15
17,52
9,41
47,17
27,67
44,61
45,23
37,67
7,64
35,36
19,55
6,39
1,49
7,43
68,29
3,29
43,32
25,52
9,60
23,61
15,68
58,9
29,37
11,65
6,67
51,6
41,32
33,43
23,51
48,5
9,37
57,32
49,11
26,17
65,3
25,60
39,70
2,59
19,31
19,59
32,49
32,21
51,13
37,10
19,17
15,63
43,63
23,65
23,25
51,29
27,30
1,54
13,64
68,19
15,50
60,9
43,37
46,13
36,67
6,51
65,11
13,52
31,31
47,30
13,70
29,46
65,1
1,61
35,5
35,39
49,29
33,18
9,66
44,25
61,0
23,7
52,9
43,33
17,60
5,57
47,19
69,25
37,5
5,53
23,53
11,62
57,12
56,45
47,25
1,65
32,23
51,9
67,47
43,5
3,34
34,31
17,48
53,18
14,53
67,24
23,45
49,19
49,64
29,41
70,29
21,47
31,29
57,28
4,2
36,4
54,65
6,64
64,70
7,28
66,0
0,22
20,23
51,70
41,42
54,70
22,68
36,57
54,63
48,17
8,28
58,11
53,34
2,22
38,42
35,20
55,32
48,33
9,58
18,2
18,62
29,26
24,32
58,37
56,32
8,26
35,32
32,12
27,60
58,26
20,56
30,69
17,44
56,56
32,26
15,42
0,10
16,4
24,47
42,66
32,2
4,50
69,0
63,22
62,35
26,46
68,36
26,67
52,34
22,25
22,20
62,18
49,6
6,60
23,68
50,10
28,44
37,40
4,44
44,14
69,30
8,32
20,1
41,10
43,38
49,8
59,60
42,6
4,52
29,34
70,56
13,48
48,70
26,70
69,42
68,37
43,18
25,56
66,10
4,47
4,42
53,20
4,65
70,21
7,40
26,29
6,13
36,49
67,64
22,59
15,0
70,44
44,8
54,64
70,39
30,13
34,35
8,70
3,38
24,58
64,34
39,12
28,70
10,47
62,27
66,6
68,24
37,30
4,61
0,46
4,22
59,26
64,58
63,56
11,0
70,40
0,43
8,1
42,21
5,62
42,48
13,36
60,16
28,2
2,6
25,70
42,8
9,46
18,41
58,14
15,4
23,32
53,0
40,50
29,28
61,32
56,13
36,26
57,26
32,4
27,18
15,38
63,30
46,1
66,63
66,56
40,66
36,39
26,25
58,16
57,64
34,14
64,12
7,24
26,16
40,18
36,43
40,38
26,62
46,44
53,50
3,2
20,24
16,23
20,16
50,2
34,10
16,56
22,62
52,0
66,21
13,42
51,22
68,23
11,28
51,46
19,48
37,42
62,28
18,66
56,55
66,46
18,6
67,46
24,51
54,10
4,28
66,28
26,30
2,32
40,24
23,66
55,14
31,20
50,15
64,2
54,32
21,18
40,30
52,41
4,66
70,42
37,60
28,46
16,48
66,12
64,40
61,28
19,50
9,42
4,20
2,44
24,44
27,4
7,22
61,34
63,38
55,28
6,27
70,64
60,69
43,46
60,39
48,22
8,38
48,19
65,38
13,2
24,14
54,54
44,3
67,12
58,21
66,18
18,55
50,70
52,13
26,42
36,45
59,24
23,18
69,56
68,49
14,56
66,66
16,44
18,70
36,44
28,4
36,34
63,10
37,20
44,9
61,14
70,50
2,58
56,23
11,32
68,54
42,28
21,68
66,47
48,20
16,70
70,32
14,38
27,8
5,0
17,38
60,68
18,28
22,2
2,28
63,6
58,56
10,66
59,28
40,47
19,32
69,18
0,61
22,58
27,12
70,6
26,22
49,24
62,56
52,19
12,1
68,31
19,6
52,20
45,32
64,16
54,11
12,57
8,9
10,32
8,65
6,32
36,23
56,50
64,35
28,7
18,4
56,18
10,43
14,50
20,64
55,48
19,30
64,24
14,64
26,10
65,52
50,6
14,63
12,46
26,51
8,50
21,44
59,46
10,33
48,2
48,21
30,6
42,49
27,32
70,13
65,8
52,14
46,54
25,42
17,4
6,12
20,14
2,48
48,12
44,43
36,46
11,64
54,21
46,7
0,11
47,68
39,16
12,60
32,19
52,70
60,30
46,29
54,38
8,61
31,16
29,52
50,32
40,39
27,16
44,12
63,70
53,14
36,40
48,31
24,0
43,70
17,0
46,30
12,40
53,24
43,54
61,26
42,14
16,50
21,10
14,5
22,5
40,7
15,52
56,24
16,60
53,70
8,42
43,8
58,34
44,11
42,18
15,2
52,26
25,34
68,33
12,62
16,54
58,52
57,70
15,14
38,31
42,36
42,44
56,37
65,6
10,4
66,60
19,60
42,38
29,18
36,24
7,26
56,7
26,2
6,56
46,19
2,24
70,43
58,4
4,21
54,41
50,22
24,53
66,44
18,42
37,6
59,34
52,29
33,16
56,64
39,28
6,65
52,18
47,0
3,30
58,24
0,56
36,42
38,27
9,52
7,54
45,28
36,12
60,60
60,31
52,50
8,46
66,25
48,1
36,60
34,22
38,2
54,14
3,54
28,27
12,16
19,38
4,67
50,36
67,54
20,55
48,44
17,54
50,46
50,40
60,34
62,34
58,18
53,6
62,46
42,33
54,44
61,2
70,2
54,16
12,56
21,50
70,26
44,64
38,18
16,46
4,13
61,58
70,53
50,23
27,28
14,11
66,50
28,50
0,49
10,30
26,24
40,4
34,6
60,26
70,54
38,59
68,32
52,42
58,8
9,10
34,38
10,59
6,48
22,24
50,39
42,30
60,42
0,14
24,38
22,38
48,0
10,49
13,58
48,47
18,56
14,51
31,22
40,27
56,51
66,24
60,41
24,20
37,48
49,66
62,11
29,14
44,30
34,62
17,10
4,25
34,25
36,66
2,40
38,6
14,23
16,32
64,3
40,67
22,16
44,38
20,28
29,22
37,64
61,60
54,46
8,8
17,42
0,40
2,68
18,64
14,19
38,8
0,65
44,18
26,59
48,60
18,27
26,48
11,60
20,18
10,50
4,3
46,18
10,53
40,59
6,43
45,58
2,66
12,28
46,10
36,2
70,68
20,25
69,44
3,64
2,69
24,50
40,12
46,25
50,38
27,66
13,0
56,43
26,68
70,49
8,56
32,30
14,42
28,31
30,5
17,56
50,24
50,49
26,66
50,18
39,38
59,0
63,8
51,32
10,48
4,58
28,28
27,40
64,42
24,30
47,46
58,62
8,18
1,32
35,0
38,46
24,27
68,40
58,13
0,66
16,0
20,34
25,50
42,64
60,15
54,35
16,68
49,54
54,53
65,0
48,27
70,1
38,32
58,19
44,62
44,48
48,59
22,56
28,54
12,19
0,64
52,17
18,14
51,34
44,34
68,20
62,68
0,54
23,64
31,30
12,44
26,60
64,44
35,4
56,58
24,64
68,61
34,52
65,26
65,56
8,30
70,60
48,14
28,42
40,52
14,60
46,38
18,68
32,69
38,11
57,4
42,40
60,62
62,10
37,70
3,28
13,16
70,57
52,55
30,61
32,48
0,51
28,36
7,70
8,6
16,67
69,66
6,6
46,4
16,22
36,58
58,32
35,18
27,36
68,46
46,27
54,39
48,40
30,30
56,46
47,58
68,34
57,24
0,70
61,70
19,34
9,0
20,2
36,54
42,1
0,18
2,15
39,48
3,62
13,38
52,23
12,30
52,65
10,42
42,42
39,2
29,10
48,48
64,50
56,6
12,14
34,64
19,36
30,44
66,42
58,2
27,44
44,26
25,62
64,65
43,60
28,55
2,18
57,56
18,15
4,68
6,10
38,55
70,27
62,12
38,64
34,8
49,44
58,70
37,52
52,59
54,52
34,16
31,24
22,51
62,70
10,8
5,42
12,55
3,70
12,41
46,47
24,43
30,16
7,66
25,16
5,22
64,18
6,40
26,44
40,69
16,40
30,4
30,62
69,26
10,58
14,33
66,59
70,11
22,21
43,28
70,18
26,12
21,2
19,26
24,25
30,64
39,54
30,32
36,36
42,67
11,14
33,52
36,10
22,50
2,60
70,58
20,11
14,34
17,36
59,50
62,22
56,36
38,43
41,26
40,8
4,40
12,47
50,28
70,9
40,17
24,2
24,10
36,30
50,44
66,38
7,50
42,45
16,63
18,30
62,23
56,2
56,5
58,54
64,45
24,65
14,22
46,48
28,18
18,52
6,1
39,36
48,36
40,42
22,14
14,54
63,46
10,16
44,60
26,33
32,41
60,70
61,4
69,64
31,66
24,61
10,34
2,56
60,18
30,40
10,54
59,62
67,28
24,29
46,21
61,12
24,28
24,18
37,16
62,58
26,6
22,60
9,30
30,65
68,28
16,35
4,56
5,50
26,64
8,12
33,2
54,18
4,12
0,50
44,32
64,28
32,33
12,24
62,54
26,32
49,38
65,48
70,14
32,0
44,42
28,52
18,12
48,25
12,21
59,66
47,40
48,13
58,66
42,20
46,66
49,70
60,8
1,38
2,47
10,36
61,64
0,32
54,26
26,7
54,1
60,44
61,56
44,41
39,50
30,58
39,14
6,28
26,58
8,54
37,62
44,24
18,58
50,0
50,56
38,50
58,48
46,37
18,21
3,44
7,14
16,16
50,3
30,53
63,60
0,48
70,46
34,47
1,6
50,8
28,0
32,56
60,4
62,32
16,51
26,54
23,8
14,52
3,52
36,50
1,20
3,0
30,2
46,42
40,45
2,38
53,52
17,46
4,18
0,35
29,6
70,5
50,58
57,34
16,18
56,40
25,14
47,4
53,46
2,10
44,35
55,68
57,66
40,23
14,9
57,68
48,11
52,66
42,22
34,18
16,66
26,23
34,58
15,6
19,70
28,48
23,2
66,36
66,37
12,52
40,20
52,16
5,48
62,51
27,20
8,40
40,53
66,30
50,54
61,68
68,39
55,54
56,48
50,43
8,4
54,12
20,50
32,52
46,20
